category,id,prompt_en,type,prompt_length,class
General_Object,022,"A dim room where natural light leaks in from the right features a rococo-style chest decorated with a red and green Madras pattern. A large antique wicker basket filled with fresh wildflowers sits atop the chest, with a Scottish kilt draped behind it. The walls are crafted from large, antique green wooden frames, adorned with small green and maroon plant motifs. A bright white peacock is positioned near the chest, attentively gazing at the basket. The room is characterized by its chiaroscuros and shadows, highlighting its dim and realistic nighttime setting.",NP,long,
General_Object,023,"The shop, situated on a small street in Florence, is rectangular and features an entrance with a central window framed in white. Inside, a wooden floor, white walls, and a barrel-vaulted ceiling create a modern and welcoming environment. To the left is a continuous wall, leading to a rectangular corridor at the back, connecting to another room. In the center, a small square window peers into the ceramic workshop. Near the entrance, an armchair and a table with a jug and glasses complete the scene.",NP,long,
General_Object,024,"Create an ultra-detailed illustration set in an ethereal prehistoric backdrop with a sky illuminated by dramatic sunlight. Highlight powerful and vibrant transdimensional elements while emphasizing intricate details. Show a heroic figure in a dynamic pose, surrounded by radiating energy in a visually captivating scene. His body is covered with visible scars, golden hair, and has scarlet shining eyes. Portray him with a raging impression and dressed in furry clothing. This energetic and intense depiction draws inspiration from prehistoric and mythical concepts.",NP,long,
General_Object,025,"Illustrate a small, enchanting flower shop brimming with vibrant, magical flowers and lush greenery, creating a cozy, welcoming atmosphere. The interior features a variety of colorful plants meticulously arranged to delight every visitor, with charming details like floral-patterned decorations and gardening tools adding personality to the scene. The shop radiates a quaint, mystical charm, inviting all who pass by to step inside and experience its beauty.",NP,long,
General_Object,026,"Golden crispy fried chicken platter on rustic wooden serving board, crunchy breading, tender juicy meat, vibrant orange hot sauce drizzled, pooling around pieces, spicy flavorful kick, rustic yet elegant presentation, indulgent and comforting essence of fried chicken.","T, P",middle,
General_Object,027,"Dessert plate product shot, modern minimalist table setting, Spanish hand-painted floral dessert plate with golden fork, small orange poppies on cream-toned marble tabletop, softly illuminated scene from the left.","T, P",short,
General_Object,028,"Square cake box resembling luxurious gift box, adorned with bouquet of edible roses in deep burgundy hue, sleek black and white fondant panels, satin burgundy ribbon tied into large bow, romantic cake for Valentine's Day or anniversary, set in romantic castle room.","T, P",middle,
General_Object,029,"Black and white photo of Swedish archipelago, weathered granite rocks, tranquil sea, islands with pine trees, dramatic clouds filling sky, long exposure blurring water, focusing on rock textures and coastline details, golden ratio placement of islands.","T, P",middle,
General_Object,030,"Fiery dog with orange scales, horns, flaming tail, standing on rocky cliff under stormy sky, contrast between warm hues and cool background, natural lighting accentuating details, dramatic atmosphere, sharp focus, balanced composition.","T, P",middle,
General_Object,031,"Our quest for the ideal image for our concentration-themed project involves incorporating essential study tools alongside a symbolic musical aid. The scene blends the intensity of thunderstorms with practical items like textbooks or a laptop, highlighting music's role as a study enhancer through headphones or earbuds. This fusion of atmospheric inspiration, academic materials, and thunderous melodies fosters an environment conducive to profound focus and productivity, effectively encapsulating the synergy of these elements.",NP,long,
